word	hiragana	furigana	JLPT	kaishi	english	RIRIKKU_RANK	RIRIKKU_TIER
御子さん	おこさん	-	-1	0	-	-1	U
御子柴	-	-	-1	0	-	-1	U
御子様	おこさま	-	-1	0	-	-1	U
御存じ	ごぞんじ	-	-1	0	-	-1	U
御存じ無い	-	-	-1	0	-	-1	U
御存ずる	-	-	-1	0	-	-1	U
御存知	ごぞんじ	-	-1	0	-	-1	U
御守り	おまもり	-	-1	0	-	-1	U
御安い	おやすい	-	-1	0	-	-1	U
御客	-	-	-1	0	-	-1	U
御客さん	おきゃくさん	-	-1	0	-	-1	U
御客様	おきゃくさま	-	-1	0	-	-1	U
御宮	-	-	-1	0	-	-1	U
御家	おうち	-	-1	0	-	-1	U
御家人	ごけにん	-	-1	0	-	-1	U
御家庭	-	-	-1	0	-	-1	U
御家族	-	-	-1	0	-	-1	U
御寄せ下さる	-	-	-1	0	-	-1	U
御寝しょ	-	-	-1	0	-	-1	U
御審議	-	-	-1	0	-	-1	U
御寺	おてら	-	-1	0	-	-1	U
御寿司	-	-	-1	0	-	-1	U
御尋ねする	-	-	-1	0	-	-1	U
御尋ねる	-	-	-1	0	-	-1	U
御尋ね致す	-	-	-1	0	-	-1	U
御小遣い	-	-	-1	0	-	-1	U
御尤も	ごもっとも	御尤[ごもっと]も	-1	0	You are quite right	-1	U
御尻	おしり	-	-1	0	-	-1	U
御届けする	-	-	-1	0	-	-1	U
御屋形様	-	-	-1	0	-	-1	U
御屋敷	-	-	-1	0	-	-1	U
御嶽	うたき	-	-1	0	-	-1	U
御巡りさん	-	-	-1	0	-	-1	U
御希望	-	-	-1	0	-	-1	U
御年寄り	-	-	-1	0	-	-1	U
御年玉	おとしだま	-	-1	0	-	-1	U
御幸	ぎょうき	-	-1	0	-	-1	U
御店	おみせ	-	-1	0	-	-1	U
御座い	-	-	-1	0	-	-1	U
御座敷	おざしき	-	-1	0	-	-1	U
御庭	-	-	-1	0	-	-1	U
御庭番衆	-	-	-1	0	-	-1	U
御弁当	おべんとう	-	-1	0	-	-1	U
御当地	ごとうち	-	-1	0	-	-1	U
御待たせする	-	-	-1	0	-	-1	U
御待ちする	-	-	-1	0	-	-1	U
御待ち下さる	-	-	-1	0	-	-1	U
御得	おとく	-	-1	0	-	-1	U
御得意	-	-	-1	0	-	-1	U
御御籤	おみくじ	-	-1	0	-	-1	U
御心配	-	-	-1	0	-	-1	U
御忘れる	-	-	-1	0	-	-1	U
御忙しい	-	-	-1	0	-	-1	U
御思い	-	-	-1	0	-	-1	U
御意見	-	-	-1	0	-	-1	U
御成	おなり	-	-1	0	-	-1	U
御成り	おなり	-	-1	0	-	-1	U
御所見	-	-	-1	0	-	-1	U
御手	おて	-	-1	0	-	-1	U
御手伝い	おてつだい	-	-1	0	-	-1	U
御手伝いする	-	-	-1	0	-	-1	U
御手元	おてもと	-	-1	0	-	-1	U
御手本	-	-	-1	0	-	-1	U
御手洗い	おてあらい	-	-1	0	-	-1	U
御手紙	-	-	-1	0	-	-1	U
御披露目	おひろめ	-	-1	0	-	-1	U
御持ち下さる	-	-	-1	0	-	-1	U
御持つ	-	-	-1	0	-	-1	U
御持て成し	-	-	-1	0	-	-1	U
御指導	-	-	-1	0	-	-1	U
御指摘	-	-	-1	0	-	-1	U
御挨拶	ごあいさつ	-	-1	0	-	-1	U
御掛けする	-	-	-1	0	-	-1	U
御揃	おそろ	-	-1	0	-	-1	U
御揃い	おそろい	-	-1	0	-	-1	U
御提案	-	-	-1	0	-	-1	U
御摘み	-	-	-1	0	-	-1	U
御教え下さる	-	-	-1	0	-	-1	U
御散歩	-	-	-1	0	-	-1	U
御料	ごりょう	-	-1	0	-	-1	U
御料理	-	-	-1	0	-	-1	U
御断り	おことわり	-	-1	0	-	-1	U
御断りする	-	-	-1	0	-	-1	U
御方	みかた	-	-1	0	-	-1	U
御日様	-	-	-1	0	-	-1	U
御早め	-	-	-1	0	-	-1	U
御昼	おひる	-	-1	0	-	-1	U
御昼寝	-	-	-1	0	-	-1	U
御昼御飯	-	-	-1	0	-	-1	U
御時世	-	-	-1	0	-	-1	U
御書きに成る	-	-	-1	0	-	-1	U
御有る	-	-	-1	0	-	-1	U
御本人	-	-	-1	0	-	-1	U
御札	おさつ	-	-1	0	-	-1	U
御朱印	ごしゅいん	-	-1	0	-	-1	U
御案内	ごあんない	-	-1	0	-	-1	U
御案内する	-	-	-1	0	-	-1	U
御椀	-	-	-1	0	-	-1	U
御楽しみ	おたのしみ	-	-1	0	-	-1	U
御楽しみ下さる	-	-	-1	0	-	-1	U
御構い無し	おかまいなし	-	-1	0	-	-1	U
御様子	-	-	-1	0	-	-1	U
御機嫌	ごきげん	-	-1	0	-	-1	U
御欠き	-	-	-1	0	-	-1	U
御正月	おしょうがつ	-	-1	0	-	-1	U
御歳暮	おせいぼ	-	-1	0	-	-1	U
御殻	-	-	-1	0	-	-1	U
御母さん	おかあさん	-	-1	0	-	-1	U
御母さん達	-	-	-1	0	-	-1	U
御母様	おかあさま	-	-1	0	-	-1	U
御気	-	-	-1	0	-	-1	U
御気に入り	おきにいり	-	-1	0	-	-1	U
御気の毒	-	-	-1	0	-	-1	U
御気付き	-	-	-1	0	-	-1	U
御気持ち	-	-	-1	0	-	-1	U
御気軽	-	-	-1	0	-	-1	U
御水	おみず	-	-1	0	-	-1	U
御決まり	-	-	-1	0	-	-1	U
御注意	ごちゅうい	-	-1	0	-	-1	U
御注意下さる	-	-	-1	0	-	-1	U
御洋服	-	-	-1	0	-	-1	U
御津	-	-	-1	0	-	-1	U
御浚い	-	-	-1	0	-	-1	U
御渡しする	-	-	-1	0	-	-1	U
御湯	おゆ	-	-1	0	-	-1	U
御湿	おしめ	-	-1	0	-	-1	U
御漏らし	-	-	-1	0	-	-1	U
御父さん	おとうさん	-	-1	0	-	-1	U
御父様	おとうさま	-	-1	0	-	-1	U
御爺さん	おじいさん	-	-1	0	-	-1	U
御爺ちゃん	-	-	-1	0	-	-1	U
御理解	-	-	-1	0	-	-1	U
御理解頂く	-	-	-1	0	-	-1	U
御産	おさん	-	-1	0	-	-1	U
御申し込み下さる	-	-	-1	0	-	-1	U
御異議	-	-	-1	0	-	-1	U
御異議無し	-	-	-1	0	-	-1	U
御疲れ	おつかれ	-	-1	0	-	-1	U
御疲れ様	おつかれさま	-	-1	0	-	-1	U
御発言	-	-	-1	0	-	-1	U
御皿	-	-	-1	0	-	-1	U
御盆	おぼん	-	-1	0	-	-1	U
御目	おめ	-	-1	0	-	-1	U
御目当て	-	-	-1	0	-	-1	U
御相手	-	-	-1	0	-	-1	U
御相談	-	-	-1	0	-	-1	U
御相談下さる	-	-	-1	0	-	-1	U
御眠	おねむ	-	-1	0	-	-1	U
御知らせ	おしらせ	-	-1	0	-	-1	U
御知らせする	-	-	-1	0	-	-1	U
御知らせる	-	-	-1	0	-	-1	U
御知らせ下さる	-	-	-1	0	-	-1	U
御知恵	-	-	-1	0	-	-1	U
御確認下さる	-	-	-1	0	-	-1	U
御祈り	おいのり	-	-1	0	-	-1	U
御祈りする	-	-	-1	0	-	-1	U
御祝い	おいわい	-	-1	0	-	-1	U
御祝いする	-	-	-1	0	-	-1	U
御祝儀	-	-	-1	0	-	-1	U
御祭り	おまつり	-	-1	0	-	-1	U
御祭り騒ぎ	おまつりさわぎ	-	-1	0	-	-1	U
御稽古	おけいこ	-	-1	0	-	-1	U
御積り	おつもり	-	-1	0	-	-1	U
御笑い	おわらい	-	-1	0	-	-1	U
御答え	-	-	-1	0	-	-1	U
御答えする	-	-	-1	0	-	-1	U
御答え下さる	-	-	-1	0	-	-1	U
御答え申し上げる	-	-	-1	0	-	-1	U
御答え致す	-	-	-1	0	-	-1	U
御答え頂く	-	-	-1	0	-	-1	U
御答弁	-	-	-1	0	-	-1	U
御箸	-	-	-1	0	-	-1	U
御節介	おせっかい	-	-1	0	-	-1	U
御米	おこめ	-	-1	0	-	-1	U
御粗末	おそまつ	-	-1	0	-	-1	U
御粥	おかゆ	-	-1	0	-	-1	U
御約束	おやくそく	-	-1	0	-	-1	U
御紹介	-	-	-1	0	-	-1	U
御紹介する	-	-	-1	0	-	-1	U
御経	おきょう	-	-1	0	-	-1	U
御絞り	おしぼり	-	-1	0	-	-1	U
御給料	-	-	-1	0	-	-1	U
御縁	ごえん	-	-1	0	-	-1	U
御考え	-	-	-1	0	-	-1	U
御考える	-	-	-1	0	-	-1	U
御聞かせ下さる	-	-	-1	0	-	-1	U
御聞かせ頂く	-	-	-1	0	-	-1	U
御聞きする	-	-	-1	0	-	-1	U
御聞きに成る	-	-	-1	0	-	-1	U
御肉	おにく	-	-1	0	-	-1	U
御肌	-	-	-1	0	-	-1	U
御腹一杯	-	-	-1	0	-	-1	U
御膳	ごぜん	-	-1	0	-	-1	U
御臍	-	-	-1	0	-	-1	U
御自分	-	-	-1	0	-	-1	U
御自由	-	-	-1	0	-	-1	U
御船	-	-	-1	0	-	-1	U
御芝居	-	-	-1	0	-	-1	U
御花	-	-	-1	0	-	-1	U
御若い	-	-	-1	0	-	-1	U
御苦労さん	ごくろうさん	-	-1	0	-	-1	U
御苦労様	ごくろうさま	-	-1	0	-	-1	U
御茶	おちゃ	-	-1	0	-	-1	U
御茶漬け	-	-	-1	0	-	-1	U
御菓子	おかし	-	-1	0	-	-1	U
御葉	-	-	-1	0	-	-1	U
御葬式	-	-	-1	0	-	-1	U
御蔵	おくら	-	-1	0	-	-1	U
御薬	-	-	-1	0	-	-1	U
御裾分け	おすそわけ	-	-1	0	-	-1	U
御褒美	-	-	-1	0	-	-1	U
御要望	-	-	-1	0	-	-1	U
御見えに成る	-	-	-1	0	-	-1	U
御見せする	-	-	-1	0	-	-1	U
御見合い	-	-	-1	0	-	-1	U
御見舞い	おみまい	-	-1	0	-	-1	U
御見解	-	-	-1	0	-	-1	U
御覧に成る	-	-	-1	0	-	-1	U
御覧に成れる	-	-	-1	0	-	-1	U
御覧下さる	-	-	-1	0	-	-1	U
御覧為さる	-	-	-1	0	-	-1	U
御覧頂く	-	-	-1	0	-	-1	U
御言葉	おことば	-	-1	0	-	-1	U
御許し	-	-	-1	0	-	-1	U
御許し下さる	-	-	-1	0	-	-1	U
御試し	-	-	-1	0	-	-1	U
御詫び	おわび	-	-1	0	-	-1	U
御詫びする	-	-	-1	0	-	-1	U
御話	おはなし	-	-1	0	-	-1	U
御話しする	-	-	-1	0	-	-1	U
御話し会	-	-	-1	0	-	-1	U
御話す	-	-	-1	0	-	-1	U
御誘い	-	-	-1	0	-	-1	U
御説明	-	-	-1	0	-	-1	U
御説明する	-	-	-1	0	-	-1	U
御説明申し上げる	-	-	-1	0	-	-1	U
御読み	-	-	-1	0	-	-1	U
御諮り致す	-	-	-1	0	-	-1	U
御議論	-	-	-1	0	-	-1	U
御財布	-	-	-1	0	-	-1	U
御買い得	-	-	-1	0	-	-1	U
御買い物	-	-	-1	0	-	-1	U
御質問	-	-	-1	0	-	-1	U
御越し下さる	-	-	-1	0	-	-1	U
御辞儀	おじぎ	-	-1	0	-	-1	U
御迎える	-	-	-1	0	-	-1	U
御近く	-	-	-1	0	-	-1	U
御近所	-	-	-1	0	-	-1	U
御返しする	-	-	-1	0	-	-1	U
御返す	-	-	-1	0	-	-1	U
御返り為さる	-	-	-1	0	-	-1	U
御返事	おへんじ	-	-1	0	-	-1	U
御迷惑	ごめいわく	-	-1	0	-	-1	U
御送りする	-	-	-1	0	-	-1	U
御通夜	おつや	-	-1	0	-	-1	U
御連絡	ごれんらく	-	-1	0	-	-1	U
御連絡下さる	-	-	-1	0	-	-1	U
御遠慮下さる	-	-	-1	0	-	-1	U
御遣りに成る	-	-	-1	0	-	-1	U
御邪魔	おじゃま	-	-1	0	-	-1	U
御邪魔する	-	-	-1	0	-	-1	U
御部屋	おへや	-	-1	0	-	-1	U
御都合	-	-	-1	0	-	-1	U
御酒所	みきしょ	-	-1	0	-	-1	U
御酢	-	-	-1	0	-	-1	U
御金	おかね	-	-1	0	-	-1	U
御金持ち	-	-	-1	0	-	-1	U
御釣り	おつり	-	-1	0	-	-1	U
御鍋	おなべ	-	-1	0	-	-1	U
御鏡	-	-	-1	0	-	-1	U
御門	みかど	-	-1	0	-	-1	U
御陰様	-	-	-1	0	-	-1	U
御隣り	-	-	-1	0	-	-1	U
御雑煮	おぞうに	-	-1	0	-	-1	U
御雛様	おひなさま	-	-1	0	-	-1	U
御電話	おでんわ	-	-1	0	-	-1	U
御霊	みたま	御[み] 霊[たま]	-1	0	spirit of the dead, departed spirit (honorific)	-1	U
御頭	おつむ	-	-1	0	-	-1	U
御題	ぎょだい	-	-1	0	-	-1	U
御顔	おかお	-	-1	0	-	-1	U
御願い	おねがい	-	-1	0	-	-1	U
御願いする	-	-	-1	0	-	-1	U
御願い申し上げる	-	-	-1	0	-	-1	U
御願い致す	-	-	-1	0	-	-1	U
御願う	-	-	-1	0	-	-1	U
御風呂	おふろ	-	-1	0	-	-1	U
御食事	-	-	-1	0	-	-1	U
御飯代	ごはんだい	-	-1	0	-	-1	U
御飯会	ごはんかい	-	-1	0	-	-1	U
御飯時	ごはんどき	-	-1	0	-	-1	U
御飯派	ごはんは	-	-1	0	-	-1	U
御飯粒	ごはんつぶ	-	-1	0	-	-1	U
御餅	-	-	-1	0	-	-1	U
御馳走する	-	-	-1	0	-	-1	U
御馳走様	ごちそうさま	-	-1	0	I'm full! The food was great!	-1	U
御馴染み	おなじみ	-	-1	0	-	-1	U
御高い	おたかい	-	-1	0	-	-1	U
御魚	おとと	-	-1	0	-	-1	U
復し	-	-	-1	0	-	-1	U
復位	ふくい	-	-1	0	-	-1	U
復元する	-	-	-1	0	-	-1	U
復刊	ふっかん	-	-1	0	-	-1	U
復号	ふくごう	-	-1	0	-	-1	U
復帰する	ふっきする	復帰[ふっき]する	-1	0	return, be restored, revert	-1	U
復活する	-	-	-1	0	-	-1	U
復興する	-	-	-1	0	-	-1	U
復調	ふくちょう	-	-1	0	-	-1	U
復讐する	-	-	-1	0	-	-1	U
復讐心	ふくしゅうしん	-	-1	0	-	-1	U
循環する	-	-	-1	0	-	-1	U
循環器	じゅんかんき	循[じゅん] 環[かん] 器[き]	-1	0	circulatory organs	-1	U
循環型	じゅんかんがた	-	-1	0	-	-1	U
微力	びりょく	-	-1	0	-	-1	U
微力ながら	びりょくながら	-	-1	0	-	-1	U
微動だにする	-	-	-1	0	-	-1	U
微塵切り	みじんぎり	-	-1	0	-	-1	U
微増	びぞう	-	-1	0	-	-1	U
微減	びげん	-	-1	0	-	-1	U
微積	びせき	-	-1	0	-	-1	U
微笑する	-	-	-1	0	-	-1	U
微笑みかける	ほほえみかける	-	-1	0	-	-1	U
微笑み掛ける	ほほえみかける	-	-1	0	-	-1	U
微笑ん	-	-	-1	0	-	-1	U
微粒子	びりゅうし	微[び] 粒子[りゅうし]	-1	0	minute particle, corpuscle	-1	U
微糖	びとう	-	-1	0	-	-1	U
微香	びこう	-	-1	0	-	-1	U
徳丸	-	-	-1	0	-	-1	U
徳之助	-	-	-1	0	-	-1	U
徳光	-	-	-1	0	-	-1	U
徳子	-	-	-1	0	-	-1	U
徳島県	とくしまけん	-	-1	0	-	-1	U
徳川家康	とくがわいえやす	-	-1	0	-	-1	U
徳川幕府	とくがわばくふ	徳川[とくがわ] 幕府[ばくふ]	-1	0	Tokugawa shogunate	-1	U
徳松	-	-	-1	0	-	-1	U
徳田	-	-	-1	0	-	-1	U
徳間ジャパンコミュニケーションズ	-	-	-1	0	-	-1	U
徳間書店	とくましょてん	-	-1	0	-	-1	U
徴	ちょう	-	-1	0	-	-1	U
徴収する	ちょうしゅうする	徴収[ちょうしゅう]する	-1	0	collect taxes [payment]	-1	U
徴税	ちょうぜい	徴税[ちょうぜい]	-1	0	tax collection	-1	U
徹し	-	-	-1	0	-	-1	U
徹也	-	-	-1	0	-	-1	U
徹尾	てつび	-	-1	0	-	-1	U
徹底する	-	-	-1	0	-	-1	U
徹雄	-	-	-1	0	-	-1	U
徹頭	てっとう	-	-1	0	-	-1	U
心おきなく	こころおきなく	-	-1	0	-	-1	U
心が動く	こころがうごく	-	-1	0	-	-1	U
心が折れる	こころがおれる	-	-1	0	-	-1	U
心ここにあらず	こころここにあらず	-	-1	0	-	-1	U
心する	こころする	-	-1	0	-	-1	U
心ない	こころない	-	-1	0	-	-1	U
心なしか	こころなしか	-	-1	0	-	-1	U
心にもない	こころにもない	-	-1	0	-	-1	U
心に残る	こころにのこる	-	-1	0	-	-1	U
心に誓う	-	-	-1	0	-	-1	U
心に響く	こころにひびく	-	-1	0	-	-1	U
心のどこかで	こころのどこかで	-	-1	0	-	-1	U
心のまま	こころのまま	-	-1	0	-	-1	U
心の優しい	こころのやさしい	-	-1	0	-	-1	U
心の内	こころのうち	-	-1	0	-	-1	U
心の友	こころのとも	-	-1	0	-	-1	U
心の声	こころのこえ	-	-1	0	-	-1	U
心の奥底	こころのおくそこ	-	-1	0	-	-1	U
心の臓	しんのぞう	-	-1	0	-	-1	U
心の闇	-	-	-1	0	-	-1	U
心もとない	こころもとない	-	-1	0	-	-1	U
心をつかむ	こころをつかむ	-	-1	0	-	-1	U
心を入れ替える	こころをいれかえる	-	-1	0	-	-1	U
心を動かす	こころをうごかす	-	-1	0	-	-1	U
心を奪う	こころをうばう	-	-1	0	-	-1	U
心を決める	こころをきめる	-	-1	0	-	-1	U
心を痛める	こころをいためる	-	-1	0	-	-1	U
心を許す	こころをゆるす	-	-1	0	-	-1	U
心を読む	こころをよむ	-	-1	0	-	-1	U
心を込めて	こころをこめて	心[こころ]を 込[こ]めて	-1	0	with all one's heart	-1	U
心を開く	こころをひらく	-	-1	0	-	-1	U
心優しい	こころやさしい	-	-1	0	-	-1	U
心地いい	ここちいい	-	-1	0	-	-1	U
心地良さ	-	-	-1	0	-	-1	U
心境の変化	しんきょうのへんか	-	-1	0	-	-1	U
心太	ところてん	-	-1	0	-	-1	U
心安らか	こころやすらか	-	-1	0	-	-1	U
心室細動	しんしつさいどう	-	-1	0	-	-1	U
心当たりがある	こころあたりがある	-	-1	0	-	-1	U
心当たりがない	こころあたりがない	-	-1	0	-	-1	U
心待ちにする	こころまちにする	-	-1	0	-	-1	U
心悸	しんき	-	-1	0	-	-1	U
心意	しんい	-	-1	0	-	-1	U
心房	しんぼう	-	-1	0	-	-1	U
心斎橋	-	-	-1	0	-	-1	U
心根	こころね	-	-1	0	-	-1	U
心棒	しんぼう	心棒[しんぼう]	-1	0	axle, shaft; arbor	-1	U
心機一転	しんきいってん	-	-1	0	-	-1	U
心温まる	こころあたたまる	-	-1	0	-	-1	U
心無い	こころない	-	-1	0	-	-1	U
心理学者	しんりがくしゃ	-	-1	0	-	-1	U
心理戦	しんりせん	-	-1	0	-	-1	U
心理状態	しんりじょうたい	-	-1	0	-	-1	U
心理療法	しんりりょうほう	-	-1	0	-	-1	U
心疾患	しんしっかん	-	-1	0	-	-1	U
心神	しんしん	-	-1	0	-	-1	U
心積もり	こころづもり	-	-1	0	-	-1	U
心置き	-	-	-1	0	-	-1	U
心肺停止	しんぱいていし	-	-1	0	-	-1	U
心膜	しんまく	-	-1	0	-	-1	U
心臓が止まる	しんぞうがとまる	-	-1	0	-	-1	U
心臓に悪い	しんぞうにわるい	-	-1	0	-	-1	U
心臓の鼓動	しんぞうのこどう	-	-1	0	-	-1	U
心臓マッサージ	しんぞうマッサージ	-	-1	0	-	-1	U
心臓発作	しんぞうほっさ	-	-1	0	-	-1	U
心臓移植	しんぞういしょく	-	-1	0	-	-1	U
心臓部	しんぞうぶ	-	-1	0	-	-1	U
心臓麻痺	しんぞうまひ	-	-1	0	-	-1	U
心血	しんけつ	-	-1	0	-	-1	U
心行く	こころゆく	-	-1	0	-	-1	U
心証	しんしょう	-	-1	0	-	-1	U
心象	しんしょう	-	-1	0	-	-1	U
心配いらない	しんぱいいらない	-	-1	0	-	-1	U
心配ご無用	しんぱいごむよう	-	-1	0	-	-1	U
心配する	-	-	-1	0	-	-1	U
心配をかける	しんぱいをかける	-	-1	0	-	-1	U
心配を掛ける	しんぱいをかける	-	-1	0	-	-1	U
心配無用	しんぱいむよう	-	-1	0	-	-1	U
心電計	しんでんけい	-	-1	0	-	-1	U
心霊写真	しんれいしゃしん	-	-1	0	-	-1	U
必勝法	ひっしょうほう	-	-1	0	-	-1	U
必定	ひつじょう	-	-1	0	-	-1	U
必携	ひっけい	必携[ひっけい]	-1	0	indispensableness; handbook, manual	-1	U
必死になって	ひっしになって	-	-1	0	-	-1	U
必然性	ひつぜんせい	-	-1	0	-	-1	U
必聴	ひっちょう	-	-1	0	-	-1	U
必要とする	ひつようとする	-	-1	0	-	-1	U
必要ない	ひつようない	-	-1	0	-	-1	U
必要事項	ひつようじこう	-	-1	0	-	-1	U
必要以上	-	-	-1	0	-	-1	U
必要書類	ひつようしょるい	-	-1	0	-	-1	U
必要最低限	ひつようさいていげん	-	-1	0	-	-1	U
必要最小限	-	-	-1	0	-	-1	U
必要条件	ひつようじょうけん	-	-1	0	-	-1	U
必要経費	ひつようけいひ	-	-1	0	-	-1	U
必読	ひつどく	-	-1	0	-	-1	U
忌み	いみ	-	-1	0	-	-1	U
忌避する	-	-	-1	0	-	-1	U
忌野	-	-	-1	0	-	-1	U
忍びない	しのびない	-	-1	0	-	-1	U
忍冬	すいかずら	-	-1	0	-	-1	U
忍耐力	にんたいりょく	-	-1	0	-	-1	U
忍術	にんじゅつ	-	-1	0	-	-1	U
忍野	-	-	-1	0	-	-1	U
志し	-	-	-1	0	-	-1	U
志位	-	-	-1	0	-	-1	U
志保	-	-	-1	0	-	-1	U
志半ば	-	-	-1	0	-	-1	U
志向する	-	-	-1	0	-	-1	U
志布志	-	-	-1	0	-	-1	U
志明	-	-	-1	0	-	-1	U
志望動機	しぼうどうき	-	-1	0	-	-1	U
志望校	しぼうこう	志[し] 望[ぼう] 校[こう]	-1	0	the school one hopes to enter	-1	U
志木	-	-	-1	0	-	-1	U
志桜里	-	-	-1	0	-	-1	U
志野	しの	-	-1	0	-	-1	U
志願する	しがんする	志願[しがん]する	-1	0	volunteer, apply for	-1	U
志願者	しがんしゃ	志[し] 願[がん] 者[しゃ]	-1	0	applicant	-1	U
志麻	-	-	-1	0	-	-1	U
忘れかける	わすれかける	-	-1	0	-	-1	U
忘れもん	-	-	-1	0	-	-1	U
忘れられない	-	-	-1	0	-	-1	U
忘れられる	-	-	-1	0	-	-1	U
忘れん坊	わすれんぼう	-	-1	0	-	-1	U
忘れ去ら	-	-	-1	0	-	-1	U
忘れ貝	わすれがい	-	-1	0	-	-1	U
忙し	-	-	-1	0	-	-1	U
忙しかっ	-	-	-1	0	-	-1	U
忙しく	-	-	-1	0	-	-1	U
忙しさ	いそがしさ	忙[いそが]しさ	-1	0	busyness	-1	U
忙しない	せわしない	-	-1	0	-	-1	U
忙殺	ぼうさつ	-	-1	0	-	-1	U
応じ	-	-	-1	0	-	-1	U
応募する	おうぼする	応募[おうぼ]する	-1	0	apply for, subscribe to, enlist for	-1	U
応募多数	-	-	-1	0	-	-1	U
応募方法	-	-	-1	0	-	-1	U
応募用紙	おうぼようし	-	-1	0	-	-1	U
応募資格	おうぼしかく	-	-1	0	-	-1	U
応報	おうほう	-	-1	0	-	-1	U
応天	おうてん	-	-1	0	-	-1	U
応対する	-	-	-1	0	-	-1	U
応急手当て	おうきゅうてあて	-	-1	0	-	-1	U
応援する	-	-	-1	0	-	-1	U
応永	おうえい	-	-1	0	-	-1	U
応用する	-	-	-1	0	-	-1	U
応神	-	-	-1	0	-	-1	U
応神天皇	おうじんてんのう	-	-1	0	-	-1	U
応答する	-	-	-1	0	-	-1	U
忠兵衛	-	-	-1	0	-	-1	U
忠勝	ただかつ	-	-1	0	-	-1	U
忠史	-	-	-1	0	-	-1	U
忠告する	ちゅうこくする	忠告[ちゅうこく]する	-1	0	advise; counsel, give warning; admonish	-1	U
忠夫	-	-	-1	0	-	-1	U
忠子	-	-	-1	0	-	-1	U
忠孝	ちゅうこう	忠孝[ちゅうこう]	-1	0	loyalty and filial piety	-1	U
忠実忠実しい	まめまめしい	-	-1	0	-	-1	U
忠敬	-	-	-1	0	-	-1	U
忠治	-	-	-1	0	-	-1	U
忠清	-	-	-1	0	-	-1	U
忠盛	-	-	-1	0	-	-1	U
忠相	-	-	-1	0	-	-1	U
忠臣蔵	ちゅうしんぐら	-	-1	0	-	-1	U
忠興	-	-	-1	0	-	-1	U
忠誠を誓う	ちゅうせいをちかう	-	-1	0	-	-1	U
忠雄	-	-	-1	0	-	-1	U
快く	こころよく	快[こころよ]く	-1	0	cheerfully, comfortably; gladly, willingly	-1	U
快方	かいほう	-	-1	0	-	-1	U
快眠	かいみん	-	-1	0	-	-1	U
快走	かいそう	快走[かいそう]	-1	0	fast running, fast sailing	-1	U
念には念を入れる	ねんにはねんをいれる	-	-1	0	-	-1	U
念を押す	ねんをおす	-	-1	0	-	-1	U
念写	ねんしゃ	-	-1	0	-	-1	U
念念	ねんねん	-	-1	0	-	-1	U
念押し	ねんおし	-	-1	0	-	-1	U
忽然	こつぜん	-	-1	0	-	-1	U
怒っ	-	-	-1	0	-	-1	U
怒った顔	おこったかお	-	-1	0	-	-1	U
怒ら	-	-	-1	0	-	-1	U
怒らせる	-	-	-1	0	-	-1	U
怒りを買う	いかりをかう	-	-1	0	-	-1	U
怒りん坊	おこりんぼう	-	-1	0	-	-1	U
怒り出す	おこりだす	-	-1	0	-	-1	U
怒れる	-	-	-1	0	-	-1	U
怒声	どせい	-	-1	0	-	-1	U
怒張	どちょう	-	-1	0	-	-1	U
怒鳴っ	-	-	-1	0	-	-1	U
怒鳴り	-	-	-1	0	-	-1	U
怒鳴りつける	どなりつける	-	-1	0	-	-1	U
怒鳴り付ける	どなりつける	-	-1	0	-	-1	U
怒鳴り声	どなりごえ	-	-1	0	-	-1	U
怖	こわ	-	-1	0	-	-1	U
怖いもの知らず	こわいものしらず	-	-1	0	-	-1	U
怖かっ	-	-	-1	0	-	-1	U
怖がっ	-	-	-1	0	-	-1	U
怖がら	-	-	-1	0	-	-1	U
怖く	-	-	-1	0	-	-1	U
怖さ	こわさ	怖[こわ]さ	-1	0	fear, dreadfulness	-1	U
怖じける	おじける	-	-1	0	-	-1	U
怖じ気	おじけ	-	-1	0	-	-1	U
怖じ気づく	おじけづく	-	-1	0	-	-1	U
怖める	-	-	-1	0	-	-1	U
怜奈	-	-	-1	0	-	-1	U
怜子	-	-	-1	0	-	-1	U
思いがけず	おもいがけず	-	-1	0	-	-1	U
思いがける	-	-	-1	0	-	-1	U
思いきや	おもいきや	-	-1	0	-	-1	U
思いきる	おもいきる	-	-1	0	-	-1	U
思いこむ	おもいこむ	-	-1	0	-	-1	U
思いだす	おもいだす	-	-1	0	-	-1	U
思いつい	-	-	-1	0	-	-1	U
思いつか	-	-	-1	0	-	-1	U
思いつめる	おもいつめる	-	-1	0	-	-1	U
思いのほか	おもいのほか	-	-1	0	-	-1	U
思いもよらない	おもいもよらない	-	-1	0	-	-1	U
思いをする	-	-	-1	0	-	-1	U
思いを寄せる	おもいをよせる	-	-1	0	-	-1	U
思いを込める	おもいをこめる	-	-1	0	-	-1	U
思いを馳せる	おもいをはせる	-	-1	0	-	-1	U
思い上がり	おもいあがり	-	-1	0	-	-1	U
思い出さ	-	-	-1	0	-	-1	U
思い出し	-	-	-1	0	-	-1	U
思い出せ	-	-	-1	0	-	-1	U
思い出の品	おもいでのしな	-	-1	0	-	-1	U
思い切っ	-	-	-1	0	-	-1	U
思い切った	-	-	-1	0	-	-1	U
思い合う	おもいあう	-	-1	0	-	-1	U
思い始める	-	-	-1	0	-	-1	U
思い浮かべ	-	-	-1	0	-	-1	U
思い知らさ	-	-	-1	0	-	-1	U
